domain,seed_category,canonical_url,verification_status
roehampton.ac.uk,Universities,https://roehampton.ac.uk,VERIFIED_REAL_CURATED
rolls-royce.com,Long-running companies,https://rolls-royce.com,VERIFIED_REAL_CURATED
rotary.org,Nonprofits,https://rotary.org,VERIFIED_REAL_CURATED
roughtype.com,Personal/independent sites,https://roughtype.com,VERIFIED_REAL_CURATED
rpi.edu,Universities,https://rpi.edu,VERIFIED_REAL_CURATED
rsf.org,Nonprofits,https://rsf.org,VERIFIED_REAL_CURATED
ruby-lang.org,Open-source/project sites,https://ruby-lang.org,VERIFIED_REAL_CURATED
rust-foundation.org,Nonprofits,https://rust-foundation.org,VERIFIED_REAL_CURATED
rust-lang.org,Open-source/project sites,https://rust-lang.org,VERIFIED_REAL_CURATED
rwjf.org,Nonprofits,https://rwjf.org,VERIFIED_REAL_CURATED
salford.ac.uk,Universities,https://salford.ac.uk,VERIFIED_REAL_CURATED
salk.edu,Nonprofits,https://salk.edu,VERIFIED_REAL_CURATED
salvationarmy.org,Nonprofits,https://salvationarmy.org,VERIFIED_REAL_CURATED
samba.org,Open-source/project sites,https://samba.org,VERIFIED_REAL_CURATED
sap.com,Long-running companies,https://sap.com,VERIFIED_REAL_CURATED
savethechildren.org,Nonprofits,https://savethechildren.org,VERIFIED_REAL_CURATED
sba.gov,Government,https://sba.gov,VERIFIED_REAL_CURATED
sc.edu,Universities,https://sc.edu,VERIFIED_REAL_CURATED
sc.gov,Government,https://sc.gov,VERIFIED_REAL_CURATED
scb.se,Government,https://scb.se,VERIFIED_REAL_CURATED
schneier.com,Personal/independent sites,https://schneier.com,VERIFIED_REAL_CURATED
scottaaronson.blog,Personal/independent sites,https://scottaaronson.blog,VERIFIED_REAL_CURATED
scripps.edu,Nonprofits,https://scripps.edu,VERIFIED_REAL_CURATED
scripting.com,Personal/independent sites,https://scripting.com,VERIFIED_REAL_CURATED
sd.gov,Government,https://sd.gov,VERIFIED_REAL_CURATED
sdf-eu.org,Personal/independent sites,https://sdf-eu.org,VERIFIED_REAL_CURATED
sdf.org,Personal/independent sites,https://sdf.org,VERIFIED_REAL_CURATED
sdstate.edu,Universities,https://sdstate.edu,VERIFIED_REAL_CURATED
sdsu.edu,Universities,https://sdsu.edu,VERIFIED_REAL_CURATED
sec.gov,Government,https://sec.gov,VERIFIED_REAL_CURATED
sega.com,Long-running companies,https://sega.com,VERIFIED_REAL_CURATED
sejm.gov.pl,Government,https://sejm.gov.pl,VERIFIED_REAL_CURATED
senado.gob.mx,Government,https://senado.gob.mx,VERIFIED_REAL_CURATED
senat.cz,Government,https://senat.cz,VERIFIED_REAL_CURATED
senat.fr,Government,https://senat.fr,VERIFIED_REAL_CURATED
senate.be,Government,https://senate.be,VERIFIED_REAL_CURATED
senate.gov,Government,https://senate.gov,VERIFIED_REAL_CURATED
service-public.fr,Government,https://service-public.fr,VERIFIED_REAL_CURATED
sfasu.edu,Universities,https://sfasu.edu,VERIFIED_REAL_CURATED
sfsu.edu,Universities,https://sfsu.edu,VERIFIED_REAL_CURATED
sgi.com,Long-running companies,https://sgi.com,VERIFIED_REAL_CURATED
sgul.ac.uk,Universities,https://sgul.ac.uk,VERIFIED_REAL_CURATED
sheffield.ac.uk,Universities,https://sheffield.ac.uk,VERIFIED_REAL_CURATED
shell.com,Long-running companies,https://shell.com,VERIFIED_REAL_CURATED
shsu.edu,Universities,https://shsu.edu,VERIFIED_REAL_CURATED
siemens.com,Long-running companies,https://siemens.com,VERIFIED_REAL_CURATED
sierra.com,Long-running companies,https://sierra.com,VERIFIED_REAL_CURATED
sierraclub.org,Nonprofits,https://sierraclub.org,VERIFIED_REAL_CURATED
simonwillison.net,Personal/independent sites,https://simonwillison.net,VERIFIED_REAL_CURATED
simplebits.com,Personal/independent sites,https://simplebits.com,VERIFIED_REAL_CURATED
singstat.gov.sg,Government,https://singstat.gov.sg,VERIFIED_REAL_CURATED
sipri.org,Nonprofits,https://sipri.org,VERIFIED_REAL_CURATED
skidmore.edu,Universities,https://skidmore.edu,VERIFIED_REAL_CURATED
slashdot.org,Personal/independent sites,https://slashdot.org,VERIFIED_REAL_CURATED
slatestarcodex.com,Personal/independent sites,https://slatestarcodex.com,VERIFIED_REAL_CURATED
smithsonian.org,Nonprofits,https://smithsonian.org,VERIFIED_REAL_CURATED
snook.ca,Personal/independent sites,https://snook.ca,VERIFIED_REAL_CURATED
solr.apache.org,Open-source/project sites,https://solr.apache.org,VERIFIED_REAL_CURATED
sony.com,Long-running companies,https://sony.com,VERIFIED_REAL_CURATED
soton.ac.uk,Universities,https://soton.ac.uk,VERIFIED_REAL_CURATED
sound-au.com,Personal/independent sites,https://sound-au.com,VERIFIED_REAL_CURATED
sourcehut.org,Open-source/project sites,https://sourcehut.org,VERIFIED_REAL_CURATED
southalabama.edu,Universities,https://southalabama.edu,VERIFIED_REAL_CURATED
spacejam.com,Personal/independent sites,https://spacejam.com,VERIFIED_REAL_CURATED
sparcopen.org,Nonprofits,https://sparcopen.org,VERIFIED_REAL_CURATED
spark.apache.org,Open-source/project sites,https://spark.apache.org,VERIFIED_REAL_CURATED
springer.com,Long-running companies,https://springer.com,VERIFIED_REAL_CURATED
sqlite.org,Open-source/project sites,https://sqlite.org,VERIFIED_REAL_CURATED
square-enix.com,Long-running companies,https://square-enix.com,VERIFIED_REAL_CURATED
squid-cache.org,Open-source/project sites,https://squid-cache.org,VERIFIED_REAL_CURATED
ssa.gov,Government,https://ssa.gov,VERIFIED_REAL_CURATED
ssb.no,Government,https://ssb.no,VERIFIED_REAL_CURATED
sta.li,Personal/independent sites,https://sta.li,VERIFIED_REAL_CURATED
stallman.org,Personal/independent sites,https://stallman.org,VERIFIED_REAL_CURATED
stanford.edu,Universities,https://stanford.edu,VERIFIED_REAL_CURATED
stat.fi,Government,https://stat.fi,VERIFIED_REAL_CURATED
stat.go.jp,Government,https://stat.go.jp,VERIFIED_REAL_CURATED
stat.gov.pl,Government,https://stat.gov.pl,VERIFIED_REAL_CURATED
statcan.gc.ca,Government,https://statcan.gc.ca,VERIFIED_REAL_CURATED
state.gov,Government,https://state.gov,VERIFIED_REAL_CURATED
statistics.gr,Government,https://statistics.gr,VERIFIED_REAL_CURATED
statistik.at,Government,https://statistik.at,VERIFIED_REAL_CURATED
statssa.gov.za,Government,https://statssa.gov.za,VERIFIED_REAL_CURATED
stbonaventure.edu,Universities,https://stbonaventure.edu,VERIFIED_REAL_CURATED
stellantis.com,Long-running companies,https://stellantis.com,VERIFIED_REAL_CURATED
steve-yegge.blogspot.com,Personal/independent sites,https://steve-yegge.blogspot.com,VERIFIED_REAL_CURATED
steveblank.com,Personal/independent sites,https://steveblank.com,VERIFIED_REAL_CURATED
stevepavlina.com,Personal/independent sites,https://stevepavlina.com,VERIFIED_REAL_CURATED
stir.ac.uk,Universities,https://stir.ac.uk,VERIFIED_REAL_CURATED
stjohns.edu,Universities,https://stjohns.edu,VERIFIED_REAL_CURATED
stjude.org,Nonprofits,https://stjude.org,VERIFIED_REAL_CURATED
stopdesign.com,Personal/independent sites,https://stopdesign.com,VERIFIED_REAL_CURATED
stortinget.no,Government,https://stortinget.no,VERIFIED_REAL_CURATED
stuffandnonsense.co.uk,Personal/independent sites,https://stuffandnonsense.co.uk,VERIFIED_REAL_CURATED
subaru.com,Long-running companies,https://subaru.com,VERIFIED_REAL_CURATED
subtraction.com,Personal/independent sites,https://subtraction.com,VERIFIED_REAL_CURATED
subversion.apache.org,Open-source/project sites,https://subversion.apache.org,VERIFIED_REAL_CURATED
suckless.org,Personal/independent sites,https://suckless.org,VERIFIED_REAL_CURATED
sun.com,Long-running companies,https://sun.com,VERIFIED_REAL_CURATED
suny.edu,Universities,https://suny.edu,VERIFIED_REAL_CURATED
supremecourt.gov,Government,https://supremecourt.gov,VERIFIED_REAL_CURATED
surrey.ac.uk,Universities,https://surrey.ac.uk,VERIFIED_REAL_CURATED
swyx.io,Personal/independent sites,https://swyx.io,VERIFIED_REAL_CURATED
syncthing.net,Open-source/project sites,https://syncthing.net,VERIFIED_REAL_CURATED
syracuse.edu,Universities,https://syracuse.edu,VERIFIED_REAL_CURATED
tandem.com,Long-running companies,https://tandem.com,VERIFIED_REAL_CURATED
tbray.org,Personal/independent sites,https://tbray.org,VERIFIED_REAL_CURATED
tedunangst.com,Personal/independent sites,https://tedunangst.com,VERIFIED_REAL_CURATED
telefonica.com,Long-running companies,https://telefonica.com,VERIFIED_REAL_CURATED
telekom.com,Long-running companies,https://telekom.com,VERIFIED_REAL_CURATED
telstra.com.au,Long-running companies,https://telstra.com.au,VERIFIED_REAL_CURATED
temple.edu,Universities,https://temple.edu,VERIFIED_REAL_CURATED
terraform.io,Open-source/project sites,https://terraform.io,VERIFIED_REAL_CURATED
terrytao.wordpress.com,Personal/independent sites,https://terrytao.wordpress.com,VERIFIED_REAL_CURATED
texas.gov,Government,https://texas.gov,VERIFIED_REAL_CURATED
textfiles.com,Personal/independent sites,https://textfiles.com,VERIFIED_REAL_CURATED
theoldnet.com,Personal/independent sites,https://theoldnet.com,VERIFIED_REAL_CURATED
theworld.com,Long-running companies,https://theworld.com,VERIFIED_REAL_CURATED
thunix.net,Personal/independent sites,https://thunix.net,VERIFIED_REAL_CURATED
thyssenkrupp.com,Long-running companies,https://thyssenkrupp.com,VERIFIED_REAL_CURATED
ti.com,Long-running companies,https://ti.com,VERIFIED_REAL_CURATED
tic80.com,Personal/independent sites,https://tic80.com,VERIFIED_REAL_CURATED
tigsource.com,Personal/independent sites,https://tigsource.com,VERIFIED_REAL_CURATED
tilde.club,Personal/independent sites,https://tilde.club,VERIFIED_REAL_CURATED
tilde.team,Personal/independent sites,https://tilde.team,VERIFIED_REAL_CURATED
tilde.town,Personal/independent sites,https://tilde.town,VERIFIED_REAL_CURATED
tildes.net,Personal/independent sites,https://tildes.net,VERIFIED_REAL_CURATED
tildeverse.org,Personal/independent sites,https://tildeverse.org,VERIFIED_REAL_CURATED
timvieira.github.io,Personal/independent sites,https://timvieira.github.io,VERIFIED_REAL_CURATED
tmux.github.io,Open-source/project sites,https://tmux.github.io,VERIFIED_REAL_CURATED
tn.gov,Government,https://tn.gov,VERIFIED_REAL_CURATED
toastytech.com,Personal/independent sites,https://toastytech.com,VERIFIED_REAL_CURATED
torproject.org,Open-source/project sites,https://torproject.org,VERIFIED_REAL_CURATED
toshiba.com,Long-running companies,https://toshiba.com,VERIFIED_REAL_CURATED
towson.edu,Universities,https://towson.edu,VERIFIED_REAL_CURATED
toyota.com,Long-running companies,https://toyota.com,VERIFIED_REAL_CURATED
traefik.io,Open-source/project sites,https://traefik.io,VERIFIED_REAL_CURATED
transparency.org,Nonprofits,https://transparency.org,VERIFIED_REAL_CURATED
transportation.gov,Government,https://transportation.gov,VERIFIED_REAL_CURATED
treasury.gov,Government,https://treasury.gov,VERIFIED_REAL_CURATED
treasury.gov.au,Government,https://treasury.gov.au,VERIFIED_REAL_CURATED
troyhunt.com,Personal/independent sites,https://troyhunt.com,VERIFIED_REAL_CURATED
truenas.com,Open-source/project sites,https://truenas.com,VERIFIED_REAL_CURATED
ttu.edu,Universities,https://ttu.edu,VERIFIED_REAL_CURATED
tufts.edu,Universities,https://tufts.edu,VERIFIED_REAL_CURATED
tulane.edu,Universities,https://tulane.edu,VERIFIED_REAL_CURATED
tweedekamer.nl,Government,https://tweedekamer.nl,VERIFIED_REAL_CURATED
txstate.edu,Universities,https://txstate.edu,VERIFIED_REAL_CURATED
ua.edu,Universities,https://ua.edu,VERIFIED_REAL_CURATED
uab.edu,Universities,https://uab.edu,VERIFIED_REAL_CURATED
uah.edu,Universities,https://uah.edu,VERIFIED_REAL_CURATED
ubuntu.com,Open-source/project sites,https://ubuntu.com,VERIFIED_REAL_CURATED
ucf.edu,Universities,https://ucf.edu,VERIFIED_REAL_CURATED
uci.edu,Universities,https://uci.edu,VERIFIED_REAL_CURATED
ucl.ac.uk,Universities,https://ucl.ac.uk,VERIFIED_REAL_CURATED
ucla.edu,Universities,https://ucla.edu,VERIFIED_REAL_CURATED
ucmerced.edu,Universities,https://ucmerced.edu,VERIFIED_REAL_CURATED
ucsb.edu,Universities,https://ucsb.edu,VERIFIED_REAL_CURATED
ucsf.edu,Universities,https://ucsf.edu,VERIFIED_REAL_CURATED
udel.edu,Universities,https://udel.edu,VERIFIED_REAL_CURATED
uel.ac.uk,Universities,https://uel.ac.uk,VERIFIED_REAL_CURATED
ufl.edu,Universities,https://ufl.edu,VERIFIED_REAL_CURATED
uga.edu,Universities,https://uga.edu,VERIFIED_REAL_CURATED
uh.edu,Universities,https://uh.edu,VERIFIED_REAL_CURATED
uidaho.edu,Universities,https://uidaho.edu,VERIFIED_REAL_CURATED
uiowa.edu,Universities,https://uiowa.edu,VERIFIED_REAL_CURATED
uiuc.edu,Universities,https://uiuc.edu,VERIFIED_REAL_CURATED
ulm.edu,Universities,https://ulm.edu,VERIFIED_REAL_CURATED
ulster.ac.uk,Universities,https://ulster.ac.uk,VERIFIED_REAL_CURATED
umd.edu,Universities,https://umd.edu,VERIFIED_REAL_CURATED
umn.edu,Universities,https://umn.edu,VERIFIED_REAL_CURATED
umt.edu,Universities,https://umt.edu,VERIFIED_REAL_CURATED
un.org,Nonprofits,https://un.org,VERIFIED_REAL_CURATED
unc.edu,Universities,https://unc.edu,VERIFIED_REAL_CURATED
uncg.edu,Universities,https://uncg.edu,VERIFIED_REAL_CURATED
uncw.edu,Universities,https://uncw.edu,VERIFIED_REAL_CURATED
und.edu,Universities,https://und.edu,VERIFIED_REAL_CURATED
undp.org,Nonprofits,https://undp.org,VERIFIED_REAL_CURATED
unesco.org,Nonprofits,https://unesco.org,VERIFIED_REAL_CURATED
unf.edu,Universities,https://unf.edu,VERIFIED_REAL_CURATED
unh.edu,Universities,https://unh.edu,VERIFIED_REAL_CURATED
unhcr.org,Nonprofits,https://unhcr.org,VERIFIED_REAL_CURATED
unicef.org,Nonprofits,https://unicef.org,VERIFIED_REAL_CURATED
unilever.com,Long-running companies,https://unilever.com,VERIFIED_REAL_CURATED
unisys.com,Long-running companies,https://unisys.com,VERIFIED_REAL_CURATED
unlv.edu,Universities,https://unlv.edu,VERIFIED_REAL_CURATED
unm.edu,Universities,https://unm.edu,VERIFIED_REAL_CURATED
uno.edu,Universities,https://uno.edu,VERIFIED_REAL_CURATED
unr.edu,Universities,https://unr.edu,VERIFIED_REAL_CURATED
unt.edu,Universities,https://unt.edu,VERIFIED_REAL_CURATED
upenn.edu,Universities,https://upenn.edu,VERIFIED_REAL_CURATED
uri.edu,Universities,https://uri.edu,VERIFIED_REAL_CURATED
usa.gov,Government,https://usa.gov,VERIFIED_REAL_CURATED
usc.edu,Universities,https://usc.edu,VERIFIED_REAL_CURATED
usda.gov,Government,https://usda.gov,VERIFIED_REAL_CURATED
usemod.com,Personal/independent sites,https://usemod.com,VERIFIED_REAL_CURATED
usf.edu,Universities,https://usf.edu,VERIFIED_REAL_CURATED
usgs.gov,Government,https://usgs.gov,VERIFIED_REAL_CURATED
uspto.gov,Government,https://uspto.gov,VERIFIED_REAL_CURATED
utah.edu,Universities,https://utah.edu,VERIFIED_REAL_CURATED
utah.gov,Government,https://utah.gov,VERIFIED_REAL_CURATED
utep.edu,Universities,https://utep.edu,VERIFIED_REAL_CURATED
utexas.edu,Universities,https://utexas.edu,VERIFIED_REAL_CURATED
utica.edu,Universities,https://utica.edu,VERIFIED_REAL_CURATED
utk.edu,Universities,https://utk.edu,VERIFIED_REAL_CURATED
uvm.edu,Universities,https://uvm.edu,VERIFIED_REAL_CURATED
uws.ac.uk,Universities,https://uws.ac.uk,VERIFIED_REAL_CURATED
uwyo.edu,Universities,https://uwyo.edu,VERIFIED_REAL_CURATED
valgrind.org,Open-source/project sites,https://valgrind.org,VERIFIED_REAL_CURATED
valtioneuvosto.fi,Government,https://valtioneuvosto.fi,VERIFIED_REAL_CURATED
valvesoftware.com,Long-running companies,https://valvesoftware.com,VERIFIED_REAL_CURATED
vanderbilt.edu,Universities,https://vanderbilt.edu,VERIFIED_REAL_CURATED
varnish-cache.org,Open-source/project sites,https://varnish-cache.org,VERIFIED_REAL_CURATED
vassar.edu,Universities,https://vassar.edu,VERIFIED_REAL_CURATED
verizon.com,Long-running companies,https://verizon.com,VERIFIED_REAL_CURATED
vermont.gov,Government,https://vermont.gov,VERIFIED_REAL_CURATED
videolan.org,Open-source/project sites,https://videolan.org,VERIFIED_REAL_CURATED
villanova.edu,Universities,https://villanova.edu,VERIFIED_REAL_CURATED
vim.org,Open-source/project sites,https://vim.org,VERIFIED_REAL_CURATED
virginia.edu,Universities,https://virginia.edu,VERIFIED_REAL_CURATED
virginia.gov,Government,https://virginia.gov,VERIFIED_REAL_CURATED
virtualbox.org,Open-source/project sites,https://virtualbox.org,VERIFIED_REAL_CURATED
vlada.cz,Government,https://vlada.cz,VERIFIED_REAL_CURATED
vlang.io,Open-source/project sites,https://vlang.io,VERIFIED_REAL_CURATED
vmi.edu,Universities,https://vmi.edu,VERIFIED_REAL_CURATED
volkswagen.com,Long-running companies,https://volkswagen.com,VERIFIED_REAL_CURATED
volvo.com,Long-running companies,https://volvo.com,VERIFIED_REAL_CURATED
vt.edu,Universities,https://vt.edu,VERIFIED_REAL_CURATED
w3.org,Nonprofits,https://w3.org,VERIFIED_REAL_CURATED
wa.gov,Government,https://wa.gov,VERIFIED_REAL_CURATED
warwick.ac.uk,Universities,https://warwick.ac.uk,VERIFIED_REAL_CURATED
washington.edu,Universities,https://washington.edu,VERIFIED_REAL_CURATED
waxy.org,Personal/independent sites,https://waxy.org,VERIFIED_REAL_CURATED
wellcome.org,Nonprofits,https://wellcome.org,VERIFIED_REAL_CURATED
wells.edu,Universities,https://wells.edu,VERIFIED_REAL_CURATED
westminster.ac.uk,Universities,https://westminster.ac.uk,VERIFIED_REAL_CURATED
wfp.org,Nonprofits,https://wfp.org,VERIFIED_REAL_CURATED
wfu.edu,Universities,https://wfu.edu,VERIFIED_REAL_CURATED
whitehouse.gov,Government,https://whitehouse.gov,VERIFIED_REAL_CURATED
who.int,Nonprofits,https://who.int,VERIFIED_REAL_CURATED
wiby.me,Personal/independent sites,https://wiby.me,VERIFIED_REAL_CURATED
wikimedia.org,Nonprofits,https://wikimedia.org,VERIFIED_REAL_CURATED
wikipedia.org,Nonprofits,https://wikipedia.org,VERIFIED_REAL_CURATED
wiley.com,Long-running companies,https://wiley.com,VERIFIED_REAL_CURATED
windowsonthetheory.org,Personal/independent sites,https://windowsonthetheory.org,VERIFIED_REAL_CURATED
winehq.org,Open-source/project sites,https://winehq.org,VERIFIED_REAL_CURATED
wipo.int,Nonprofits,https://wipo.int,VERIFIED_REAL_CURATED
wireguard.com,Open-source/project sites,https://wireguard.com,VERIFIED_REAL_CURATED
wireshark.org,Open-source/project sites,https://wireshark.org,VERIFIED_REAL_CURATED
wisc.edu,Universities,https://wisc.edu,VERIFIED_REAL_CURATED
wisconsin.gov,Government,https://wisconsin.gov,VERIFIED_REAL_CURATED
wlu.edu,Universities,https://wlu.edu,VERIFIED_REAL_CURATED
wmo.int,Nonprofits,https://wmo.int,VERIFIED_REAL_CURATED
world.std.com,Personal/independent sites,https://world.std.com,VERIFIED_REAL_CURATED
worldbank.org,Nonprofits,https://worldbank.org,VERIFIED_REAL_CURATED
worldwildlife.org,Nonprofits,https://worldwildlife.org,VERIFIED_REAL_CURATED
wri.org,Nonprofits,https://wri.org,VERIFIED_REAL_CURATED
wsj.com,Long-running companies,https://wsj.com,VERIFIED_REAL_CURATED
wsu.edu,Universities,https://wsu.edu,VERIFIED_REAL_CURATED
wto.org,Nonprofits,https://wto.org,VERIFIED_REAL_CURATED
wv.gov,Government,https://wv.gov,VERIFIED_REAL_CURATED
wwf.org,Nonprofits,https://wwf.org,VERIFIED_REAL_CURATED
wxwidgets.org,Open-source/project sites,https://wxwidgets.org,VERIFIED_REAL_CURATED
wyoming.gov,Government,https://wyoming.gov,VERIFIED_REAL_CURATED
x.org,Open-source/project sites,https://x.org,VERIFIED_REAL_CURATED
xeiaso.net,Personal/independent sites,https://xeiaso.net,VERIFIED_REAL_CURATED
xerox.com,Long-running companies,https://xerox.com,VERIFIED_REAL_CURATED
xfce.org,Open-source/project sites,https://xfce.org,VERIFIED_REAL_CURATED
xmpp.org,Open-source/project sites,https://xmpp.org,VERIFIED_REAL_CURATED
xxiivv.com,Personal/independent sites,https://xxiivv.com,VERIFIED_REAL_CURATED
yale.edu,Universities,https://yale.edu,VERIFIED_REAL_CURATED
ycombinator.com,Personal/independent sites,https://ycombinator.com,VERIFIED_REAL_CURATED
zeldman.com,Personal/independent sites,https://zeldman.com,VERIFIED_REAL_CURATED
zephoria.org,Personal/independent sites,https://zephoria.org,VERIFIED_REAL_CURATED
zeromq.org,Open-source/project sites,https://zeromq.org,VERIFIED_REAL_CURATED
ziglang.org,Open-source/project sites,https://ziglang.org,VERIFIED_REAL_CURATED
zombo.com,Personal/independent sites,https://zombo.com,VERIFIED_REAL_CURATED
zsh.org,Open-source/project sites,https://zsh.org,VERIFIED_REAL_CURATED
